# For array of size 920000
# Using Shell Sort
# Total number of iterations = 20
# Total number of swaps = 2186000081
# Iteration | Segments | Swaps
   1     524288     197792
   2     262144     227414
   3     131072     281263
   4      65536     431101
   5      32768     541839
   6      16384     718847
   7       8192    1078098
   8       4096    1730157
   9       2048    2804062
  10       1024    4252520
  11        512    6149622
  12        256    8618311
  13        128   12506343
  14         64   18551192
  15         32   26192100
  16         16   39008659
  17          8   53756207
  18          4   59018017
  19          2   53269507
  20          1   39771607
