# For array of size 700000
# Using Shell Sort
# Total number of iterations = 20
# Total number of swaps = 2872769336
# Iteration | Segments | Swaps
   1     524288      88007
   2     262144     131222
   3     131072     206195
   4      65536     276479
   5      32768     358568
   6      16384     493651
   7       8192     759593
   8       4096    1204962
   9       2048    1903950
  10       1024    2906093
  11        512    4125609
  12        256    5643105
  13        128    7942607
  14         64   11671656
  15         32   15616957
  16         16   27141176
  17          8   33598152
  18          4   40188747
  19          2   45309632
  20          1   75090080
