# For array of size 250000
# Using Shell Sort
# Total number of iterations = 18
# Total number of swaps = 4100418157
# Iteration | Segments | Swaps
   1     131072      59538
   2      65536      71052
   3      32768      90195
   4      16384     126208
   5       8192     194308
   6       4096     292840
   7       2048     438793
   8       1024     626366
   9        512     861136
  10        256    1201386
  11        128    1601709
  12         64    2569011
  13         32    3939032
  14         16    4554059
  15          8    6677383
  16          4    9988610
  17          2    9871169
  18          1   23060485
