# For array of size 720000
# Using Shell Sort
# Total number of iterations = 20
# Total number of swaps = 3206935833
# Iteration | Segments | Swaps
   1     524288      97877
   2     262144     131288
   3     131072     223348
   4      65536     275968
   5      32768     390168
   6      16384     523791
   7       8192     786618
   8       4096    1266971
   9       2048    1997794
  10       1024    2966409
  11        512    4232970
  12        256    5789695
  13        128    8586894
  14         64   12013194
  15         32   16883447
  16         16   28515967
  17          8   27262347
  18          4   60771803
  19          2   60362943
  20          1  101438076
