# For array of size 740000
# Using Shell Sort
# Total number of iterations = 20
# Total number of swaps = 3551189946
# Iteration | Segments | Swaps
   1     524288     107531
   2     262144     131517
   3     131072     241479
   4      65536     298966
   5      32768     389050
   6      16384     524581
   7       8192     816241
   8       4096    1313424
   9       2048    2057213
  10       1024    3133928
  11        512    4468466
  12        256    6228611
  13        128    9362028
  14         64   12299381
  15         32   15884353
  16         16   22695929
  17          8   37428647
  18          4   31626649
  19          2   38000668
  20          1   52997649
