# For array of size 820000
# Using Shell Sort
# Total number of iterations = 20
# Total number of swaps = 569643787
# Iteration | Segments | Swaps
   1     524288     147480
   2     262144     154821
   3     131072     280167
   4      65536     350929
   5      32768     435063
   6      16384     626319
   7       8192     933623
   8       4096    1505104
   9       2048    2418042
  10       1024    3661677
  11        512    5307723
  12        256    7648064
  13        128    9986927
  14         64   14640549
  15         32   21194008
  16         16   27813437
  17          8   44007920
  18          4   49753683
  19          2   60969330
  20          1  191598098
