# For array of size 410000
# Using Shell Sort
# Total number of iterations = 19
# Total number of swaps = 2419514792
# Iteration | Segments | Swaps
   1     262144      73967
   2     131072      77471
   3      65536     140005
   4      32768     176906
   5      16384     240606
   6       8192     382332
   7       4096     591110
   8       2048     901194
   9       1024    1322962
  10        512    1807122
  11        256    2677295
  12        128    3447348
  13         64    4464238
  14         32    7482822
  15         16   11632314
  16          8   13489733
  17          4   21855160
  18          2   33457925
  19          1   28560047
