10000 0.1990000000
20000 0.7890000000
30000 1.7510000000
40000 3.1010000000
50000 4.8520000000
60000 6.9720000000
70000 9.6730000000
80000 13.1330000000
90000 15.9420000000
100000 19.6930000000
110000 24.0850000000
120000 28.2920000000
130000 34.3330000000
140000 39.9420000000
150000 45.3280000000
160000 51.1930000000
170000 71.3230000000
