10000 0.3170000000
20000 0.7900000000
30000 1.8090000000
40000 3.2250000000
50000 5.1170000000
60000 7.1250000000
70000 9.4930000000
80000 12.4990000000
90000 16.8650000000
100000 19.9200000000
110000 23.7540000000
120000 28.4390000000
130000 32.8750000000
140000 38.5920000000
150000 44.1530000000
160000 51.0370000000
170000 56.7030000000
180000 64.2420000000
